key,translation,locale
oms.state.turnover-cancellation-failed,Zwrot,pl_PL
oms.state.turnover-created,Wysłane,pl_PL
oms.state.turnover-creation-failed,Wysłane,pl_PL
oms.state.waiting-for-tracking-number,W trakcie,pl_PL
oms.state.invoice-generated,Invoice generated,pl_PL
order_cancel_widget.order.cancelled,Zamówienie zostało pomyślnie anulowane.,pl_PL
order_invoice.invoice_template.company.address,Grazbachgasse 87-93 <br> A-8010 Graz <br> UID: ATU67661657 <br> Handelsregister: FN389134g,pl_PL
order_invoice.invoice_template.company.group,Unternehmensgruppe Spryker Systems GmbH,pl_PL
order_invoice.invoice_template.company.name,mWS myWorld Solutions AG,pl_PL
order_invoice.invoice_template.introduction,Niniejszym pobieramy opłatę za następujące towary:,pl_PL
order_invoice.invoice_template.merchant.address,Julie-Wolfthorn-Straße 1 + 10115 Berlin,pl_PL
order_invoice.invoice_template.merchant.name,Spryker Systems GmbH Berlin,pl_PL
order_invoice.invoice_template.reference,Nr faktury,pl_PL
order_invoice.invoice_template.table.bottom_text,"Dostarczamy i wykonujemy wyłącznie zgodnie z naszymi Ogólnymi warunkami handlowymi, które znasz.",pl_PL
order_invoice.invoice_template.table.cashback_customer_number,Numer klienta Cashback:,pl_PL
order_invoice.invoice_template.table.discount,Zniżka,pl_PL
order_invoice.invoice_template.table.grandtotal,Łączna suma,pl_PL
order_invoice.invoice_template.table.grant_total,Suma całkowita:,pl_PL
order_invoice.invoice_template.table.gross_price,Cena brutto,pl_PL
order_invoice.invoice_template.table.invoice_date,Data wystawienia faktury:,pl_PL
order_invoice.invoice_template.table.name,Nazwa artykułu,pl_PL
order_invoice.invoice_template.table.net_price,Cena netto,pl_PL
order_invoice.invoice_template.table.number,Poz.,pl_PL
order_invoice.invoice_template.table.order_date,Data zamówienia:,pl_PL
order_invoice.invoice_template.table.order_reference,Numer zamówienia:,pl_PL
order_invoice.invoice_template.table.payment_reference,Numer referencyjny płatności,pl_PL
order_invoice.invoice_template.table.price,Cena,pl_PL
order_invoice.invoice_template.table.quantity,Pozycja Ilość,pl_PL
order_invoice.invoice_template.table.subtotal,Suma częściowa,pl_PL
order_invoice.invoice_template.table.tax,Wysokość podatku,pl_PL
order_invoice.invoice_template.table.tax.included,obejmuje to % tax_rate %% VAT netto,pl_PL
order_invoice.invoice_template.table.tax.name,faktura VAT,pl_PL
order_invoice.invoice_template.table.uid,UID:,pl_PL
packaging_unit_type.box.name,Pudełko,pl_PL
packaging_unit_type.giftbox.name,Pudełko na prezent,pl_PL
packaging_unit_type.item.name,Pozycja,pl_PL
packaging_unit_type.pack_100.name,Paczka 100,pl_PL
packaging_unit_type.pack_20.name,Paczka 20,pl_PL
packaging_unit_type.pack_500.name,Paczka 500,pl_PL
packaging_unit_type.pack_mixed.name,Pudełka na śruby mieszane,pl_PL
packaging_unit_type.palette.name,Paleta,pl_PL
packaging_unit_type.ring_500.name,Pierścień (500 m),pl_PL
packaging_unit_type.valentines_special.name,Walentynki specjalne,pl_PL
page.checkout.address.address-example,Przykład: </br> Wayne Manor 1 </br> 10292 Gotham City </br> z.H. Alfred Pennyworth,pl_PL
page.checkout.address.address_select.label,Wybierz adres dostawy,pl_PL
page.checkout.address.address_select.placeholder,Wybierz adres,pl_PL
page.checkout.address.billing-isnt-shipping-address,Inny adres dostawy,pl_PL
page.checkout.address.different_billing_address,Użyj innego adresu rozliczeniowego,pl_PL
page.checkout.address.different_delivery_address,Użyj innego adresu dostawy,pl_PL
page.checkout.address.edit,Edytuj dane adresowe,pl_PL
page.checkout.address.heading,1. Dane adresowe,pl_PL
page.checkout.address.name,Nazwa,pl_PL
page.checkout.address.next-step,Przejdź do metody wysyłki,pl_PL
page.checkout.address.option_group.company_business_unit,Adresy biznesowe,pl_PL
page.checkout.address.option_group.customer,Adresy klientów,pl_PL
page.checkout.address.use_selected_address,Użyj wybranego adresu,pl_PL
page.checkout.client.existing,Istniejący klient,pl_PL
page.checkout.client.new,Nowy klient,pl_PL
page.checkout.create_account,Utwórz konto klienta,pl_PL
page.checkout.errors,Sprawdź swój wpis.,pl_PL
page.checkout.finalize.buy-now,Kup Teraz,pl_PL
page.checkout.finalize.enter-voucher,Wprowadź Kod Kuponu,pl_PL
page.checkout.finalize.heading,4. Sprawdź i sfinalizuj zamówienie,pl_PL
page.checkout.finalize.tos,"Klikając na przycisk ""Kup teraz"" potwierdzam OWU.",pl_PL
page.checkout.payment.edit,Edytuj metodę płatności,pl_PL
page.checkout.payment.heading,3. Sposób płatności,pl_PL
page.checkout.payment.next-step,"Kontynuuj, aby sfinalizować zamówienie",pl_PL
page.checkout.shipment.edit,Edytuj metodę wysyłki,pl_PL
page.checkout.shipment.heading,2. Sposób wysyłki,pl_PL
page.checkout.shipment.item.price,Cena,pl_PL
page.checkout.shipment.item.quantity,Ilość,pl_PL
page.checkout.shipment.next-step,Przejdź do metody płatności,pl_PL
page.checkout.shipment.requested_delivery_date.label,Wymagana data dostawy,pl_PL
page.checkout.shipment.requested_delivery_date.placeholder,"Zostaw puste, jeśli chcesz to jak najszybciej",pl_PL
page.checkout.shipping.day,dzień,pl_PL
page.checkout.shipping.days,dni,pl_PL
page.checkout.shipping.delivery_time,Czas dostawy:,pl_PL
page.checkout.shipping.price,Cena:,pl_PL
page.checkout.summary.accept_terms_and_conditions,Akceptuję zasady i warunki,pl_PL
page.checkout.summary.billing,Adres do faktury,pl_PL
page.checkout.summary.card_expires,Data wygaśnięcia,pl_PL
page.checkout.summary.card_number,Numer karty,pl_PL
page.checkout.summary.card_type,Typ karty,pl_PL
page.checkout.summary.name_on_card,Imię i nazwisko na karcie,pl_PL
page.checkout.summary.products,Produkty,pl_PL
page.checkout.summary.shipping,adres wysyłki,pl_PL
page.checkout.summary.sms_code,Kod SMS,pl_PL
page.checkout.terms,Akceptuję ogólne warunki.,pl_PL
page.detail.add-to-shopping-list,Dodaj do listy zakupów,pl_PL
page.detail.dimensions,Pomiary,pl_PL
page.imprint.title,Imprint,pl_PL
page.imprint.url,/en/imprint,pl_PL
page.privacy.title,Dane prywatne,pl_PL
page.privacy.url,/pl/privacy,pl_PL
page.terms.title,GTC,pl_PL
page.terms.url,/pl/gtc,pl_PL
password.confirm,Potwierdź hasło,pl_PL
payment.creditcard,Karta kredytowa,pl_PL
payment.invoice,Faktura,pl_PL
payment.paypal,PayPal,pl_PL
payment.prepay,Przedpłata,pl_PL
payment.step.api_request.error,"Przepraszamy, coś poszło nie tak z płatnością. Spróbuj ponownie później!",pl_PL
persistent_cart.error.quote.not_available,Koszyk nie istnieje,pl_PL
persistent_cart.quote.remove.can_not_remove_last_cart,Klient powinien mieć co najmniej jeden koszyk,pl_PL
persistent_cart.quote.remove.success,Koszyk został pomyślnie usunięty,pl_PL
place_order.pre_check.product_discontinued,Produkt '% name%' został wycofany. Wybierz inny,pl_PL
price-cart-connector.info.concrete-product-without-price.removed,Przedmiot %sku% bez ceny został usunięty z Twojego koszyka.,pl_PL
price.mode.gross_mode,Ceny brutto,pl_PL
price.mode.net_mode,Ceny netto,pl_PL
price.mode.switch.error,"Nie można przełączyć trybu cenowego, gdy w koszyku znajdują się przedmioty.",pl_PL
product.access.denied,"Przepraszamy, ten produkt jest niedostępny.",pl_PL
product.attribute.battery,Bateria,pl_PL
product.attribute.benefit_store,Benefit Store,pl_PL
product.attribute.camera,Aparat fotograficzny,pl_PL
product.attribute.cashback_amount,Cashback,pl_PL
product.attribute.design,Projekt,pl_PL
product.attribute.display,Pokaz,pl_PL
product.attribute.focus,Skupiać,pl_PL
product.attribute.gps,GPS,pl_PL
product.attribute.graphics,Grafika,pl_PL
product.attribute.image_big,Obraz duży,pl_PL
product.attribute.image_quality,Jakość obrazu,pl_PL
product.attribute.image_small,Mały obraz,pl_PL
product.attribute.iso_en,ISO,pl_PL
product.attribute.lens_system,System soczewek,pl_PL
product.attribute.license,Licencja,pl_PL
product.attribute.manufacturer_name,Marka,pl_PL
product.attribute.memory,Pamięć,pl_PL
product.attribute.processor,Edytor,pl_PL
product.attribute.processor_boost_frequency,Przyspieszenie procesora,pl_PL
product.attribute.product_id,ID produktu,pl_PL
product.attribute.product_stock.name,Sprzedawca,pl_PL
product.attribute.screen,Ekran,pl_PL
product.attribute.shopping_points,Shopping Points,pl_PL
product.attribute.shopping_point_store,Shopping Point Store,pl_PL
product.attribute.short_description,Krótki opis,pl_PL
product.attribute.shutter,Migawka,pl_PL
product.attribute.slug,slug,pl_PL
product.attribute.storage,Przechowywanie,pl_PL
product.attribute.themes,Motywy,pl_PL
product.attribute.thermal_design_power,Projektowana moc cieplna,pl_PL
product.attribute.total_megapixels,Całkowita liczba megapikseli,pl_PL
product.attribute.touchscreen,Ekran dotykowy,pl_PL
product.attribute.touch_technology,Technologia dotykowa,pl_PL
product.attribute.usb_port,Port USB,pl_PL
product.attribute.usb_version,Wersja USB,pl_PL
product.attribute.variant_id,ID,pl_PL
product.attribute.video,Wideo,pl_PL
product.attribute.video_recording_modes,Tryby nagrywania wideo,pl_PL
product.attribute.voice_recording,Nagrywanie głosu,pl_PL
product.attribute.waterproof,Wodoodporny,pl_PL
product.attribute.waterproof_up_to,Wodoodporny do,pl_PL
product.attribute.weight,Waga,pl_PL
product.attribute.white_balance,Balans bieli,pl_PL
product.attribute.width,Szerokość,pl_PL
product_bundle.unavailable,Produkt '%productSku%' w zestawie Produkt '% bundleSku%' jest obecnie niedostępny,pl_PL
product-cart.info.concrete-product-inactive.removed,Nieaktywny element %sku% został usunięty z Twojego koszyka.,pl_PL
product-cart.info.restricted-product.removed,"Element %sku% został usunięty z koszyka, ponieważ został zdezaktywowany.",pl_PL
product-cart.validation.error.abstract-product-exists,"Nie znaleziono produktu ""SKU""",pl_PL
product-cart.validation.error.concrete-product-exists,"Nie znaleziono produktu ""SKU""",pl_PL
product-cart.validation.error.concrete-product-inactive,"Produkt ""SKU"" nie jest aktywny.",pl_PL
product-cart.validation.error.product-option-value-price-exists,Nie znaleziono ceny opcji produktu dla produktu „% sku%”.,pl_PL
product_discontinued.super_attribute_discontinued,Przerwane,pl_PL
product.filter.category,Kategorie,pl_PL
product.filter.label,Etykieta,pl_PL
product.filter.price,Cena £,pl_PL
product.filter.price-default-chf-gross_mode,Cena £,pl_PL
product.filter.price-default-chf-net_mode,Cena £,pl_PL
product.filter.price-default-eur-gross_mode,Cena £,pl_PL
product.filter.price-default-eur-net_mode,Cena £,pl_PL
product.filter.rating,Oceny,pl_PL
product.groups,Grupy produktów,pl_PL
product.measurement.sales_unit,Jednostka sprzedaży,pl_PL
product.product_options,Opcje produktu,pl_PL
product_review.error.no_customer,"Zaloguj się, aby uzyskać dostęp do tej funkcji.",pl_PL
product_review.submit.description,Opis,pl_PL
product_review.submit.error,Recenzja nie została wysłana.,pl_PL
product_review.submit.nickname,Nazwa,pl_PL
product_review.submit.rating,Ocena,pl_PL
product_review.submit.rating.none,Nie wybrano żadnej oceny,pl_PL
product_review.submit.summary,podsumowanie,pl_PL
product.sets.widget.title,Kup kolekcję,pl_PL
product.unavailable,Nie ma produktu na stanie,pl_PL
product.variants,Warianty produktu,pl_PL
profile.form.salutation,Pozdrowienie,pl_PL
quick-order.button.add-more-rows,Dodaj więcej wierszy,pl_PL
quick-order.button.clear-all-rows,Wyczyść wszystkie wiersze,pl_PL
quick-order.button.create-order,Utwórz zamówienie,pl_PL
quick-order.errors.items-required,Wprowadź co najmniej jeden kod SKU produktu,pl_PL
quick-order.errors.quantity-required,Ilość musi wynosić co najmniej 1,pl_PL
quick-order.input-label.qty,# Ilość,pl_PL
quick-order.input-label.sku,SKU,pl_PL
quick-order.message.success.the-form-items-have-been-successfully-cleared,Pozycje formularza zostały pomyślnie wyczyszczone.,pl_PL
quick-order.paste-order.button.verify,Zweryfikować,pl_PL
quick-order.paste-order.description,"Skopiuj i wklej swoje zamówienie, podając numer przedmiotu i ilość oddzielone spacjami, średnikami lub przecinkami.",pl_PL
quick-order.paste-order.errors.parser.separator-not-detected,Separator nie jest zdefiniowany.,pl_PL
quick-order.paste-order.errors.text-order-format-incorrect,Format zamówienia jest nieprawidłowy.,pl_PL
quick-order.paste-order.input-placeholder.copy-paste-order,Wklej swoje zamówienie tutaj,pl_PL
quick-order.paste-order.title,Wklej swoje zamówienie,pl_PL
reorder.info.restricted-product.removed,"Nie można dodać elementu% sku% do koszyka, ponieważ został zdezaktywowany.",pl_PL
return.create_return.validation.items_error,W przypadku tego zestawu przedmiotów nie można utworzyć zwrotu,pl_PL
return.create_return.validation.returnable_items_error,"Nie można utworzyć zwrotu, ponieważ zawiera elementy bezzwrotne",pl_PL
return.create_return.validation.store_error,Nie można utworzyć zwrotu - wybrano niewłaściwy sklep,pl_PL
return_page.button.return_list,Zwroty,pl_PL
return_page.create_return.validation.selected_items,Należy wybrać co najmniej jeden produkt.,pl_PL
return_page.return.created,Zwrot utworzony pomyślnie,pl_PL
return_page.return_reasons.custom_reason.placeholder,Niestandardowy powód,pl_PL
return_page.return_reasons.select_reason.placeholder,Wybierz powód,pl_PL
return.return_policy.returnable_till.message,Możliwość zwrotu do:% date%,pl_PL
return.return_reasons.damaged.name,Uszkodzony,pl_PL
return.return_reasons.no_longer_needed.name,Nie jest już potrzebne,pl_PL
return.return_reasons.wrong-item.name,Zły przedmiot,pl_PL
sales_configured_bundle_widget.quantity,Ilość:,pl_PL
sales_configured_bundle_widget.success.items_added_to_cart_as_individual_products,Uwaga: Przedmioty ze skonfigurowanego zestawu zostały dodane do koszyka jako pojedyncze produkty.,pl_PL
sales.error.customer_order_not_found,Nie znaleziono zamówienia klienta.,pl_PL
sales.error.order_cannot_be_canceled_due_to_wrong_item_state,Zamówienie nie może zostać anulowane z powodu złego stanu przedmiotu.,pl_PL
sales-order-threshold.hard-maximum-threshold.de.chf.message,"Wartość koszyka nie może być wyższa niż {{próg}}. Usuń niektóre elementy, aby kontynuować zamówienie",pl_PL
sales-order-threshold.hard-maximum-threshold.de.eur.message,"Wartość koszyka nie może być wyższa niż {{próg}}. Usuń niektóre elementy, aby kontynuować zamówienie",pl_PL
sales-order-threshold.hard-minimum-threshold.de.chf.message,"Należy dodać produkty za {{próg}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
sales-order-threshold.hard-minimum-threshold.de.eur.message,"Należy dodać produkty za {{próg}}, aby przekroczyć zalecany próg. Nie możesz przejść do kasy",pl_PL
sales-order-threshold.soft-minimum-threshold.de.chf.message,"Aby przekroczyć zalecany próg, musisz dodać produkty za {{próg}}, ale jeśli chcesz, możesz przejść do kasy.",pl_PL
sales-order-threshold.soft-minimum-threshold.de.eur.message,"Aby przekroczyć zalecany próg, musisz dodać produkty za {{próg}}, ale jeśli chcesz, możesz przejść do kasy.",pl_PL
sales-order-threshold.strategy.soft-minimum-threshold-flexible-fee,Dopłata,pl_PL
sales_product_bundle_widget.returnable_text,Zwrot do:,pl_PL
samsung.search.link,/pl/ search?q=samsung,pl_PL
shared_cart.form.customer,Nazwa klienta,pl_PL
shared_cart.form.data_empty,"Brak użytkowników, którym możesz udostępnić koszyk.",pl_PL
shared_cart.form.save_button,Zapisać,pl_PL
shared_cart.form.select_customer,Wybierz klienta,pl_PL
shared_cart.form.select_permissions,Wybierz poziom dostępu,pl_PL
shared_cart.form.share_button,Dzielić,pl_PL
shared_cart.form.share_cart,Udostępnij koszyk,pl_PL
shared_cart.form.share_cart.title,"Udostępnij koszyk ""nazwa_koszyka""",pl_PL
shared_cart_page.share.success,Koszyk został pomyślnie udostępniony,pl_PL
shared_cart_page.unshare.success,Koszyk został pomyślnie cofnięty,pl_PL
shared_cart.share.breadcrumbs.share,Dzielić,pl_PL
shared_cart.share.breadcrumbs.shopping_carts,Koszyki zakupowe,pl_PL
shared_cart.share.error.already_exist,Koszyk został już udostępniony temu klientowi,pl_PL
shared_cart.share.form.users,Użytkownicy,pl_PL
shared_cart.share_list.permissions.FULL_ACCESS,Pełny dostęp,pl_PL
shared_cart.share_list.permissions.NO_ACCESS,Brak dostępu,pl_PL
shared_cart.share_list.permissions.READ_ONLY,Tylko czytać,pl_PL
shared_cart_widget.add_product.separate,Dodaj jako oddzielną pozycję,pl_PL
shared_cart_widget.cart.dismiss,Odrzucić,pl_PL
shared_cart_widget.cart.share,Udostępnij koszyk,pl_PL
shared_cart_widget.cart.unshare,Cofnij udostępnianie koszyka,pl_PL
shared_cart_widget.share_list.actions,Działania,pl_PL
shared_cart_widget.share_list.action.unshare,Cofnij udostępnianie koszyka,pl_PL
shared_cart_widget.share_list.customer_name,Nazwa klienta,pl_PL
shared_cart_widget.share_list.permission,Poziom dostępu,pl_PL
shared_cart_widget.share_list.shared_with,Koszyk udostępniony,pl_PL
shipment.dhl,DHL,pl_PL
shipment.dhl.express.description,"Nasza siła 100 000 zaangażowanych pracowników pracuje na całym świecie. Lokalne know-how i nasza wyjątkowa sieć sprawiają, że jesteśmy międzynarodowymi specjalistami.",pl_PL
shipment.dhl.express.name,Wyrazić,pl_PL
shipment.dhl.paket.description,"DHL Paket to łatwa, niedroga, szybka i niezawodna usługa wysyłkowa do ponad 220 krajów na całym świecie.",pl_PL
shipment.dhl.paket.name,Pakiet,pl_PL
shipment.dpd,DPD,pl_PL
shipment.express.description,24-48 godzin (dni robocze),pl_PL
shipment.express.name,Express,pl_PL
shipment.hermes,Hermes,pl_PL
shipment.international.parcel.service,Międzynarodowe usługi kurierskie,pl_PL
shipment.standart.description,2-4 dni robocze,pl_PL
shipment.standart.name,Standardowa dostawa,pl_PL
shipment.validation.not_found,Nie znaleziono metody wysyłki.,pl_PL
shipping.address.country.validation.not_found,Nie znaleziono kraju adresu dostawy dla kodu kraju:% code%,pl_PL
shipping.address.validation.is_missing,Brak adresu dostawy,pl_PL
shopping_list_add_items_widget.add_to_shopping_list,Dodaj do listy zakupów,pl_PL
shopping_list.cart.items_add.failed,Nie można dodać pozycji do listy,pl_PL
shopping_list.cart.items_add.success,Elementy zostały dodane do listy,pl_PL
shopping_list.item_note,Uwaga:,pl_PL
shopping_list.item_note.add,Dodaj notatkę +,pl_PL
shopping_list.item_quantity,Ilość,pl_PL
shopping_list.not_applicable,Nie dotyczy,pl_PL
shopping_list_page.dismiss_confirmation.trying_to_dismiss,Czy na pewno chcesz zamknąć listę zakupów?,pl_PL
shopping_list_page.dismiss.failed,Lista zakupów nie została odrzucona.,pl_PL
shopping_list_page.dismiss.success,Lista zakupów została pomyślnie odrzucona.,pl_PL
shopping_list.remove_all_items,Usuń wszystko,pl_PL
shopping_list.shopping_list,Lista zakupów,pl_PL
smartphones.category.link,/ pl / telecom - & - navigation / smartphones,pl_PL
This field should contain exactly 5 digits.,To pole powinno zawierać dokładnie 5 cyfr.,pl_PL
This value is not valid.,Ta wartość jest nieprawidłowa.,pl_PL
This value is not valid (accepted format e.g.: 12c).,Ta wartość jest nieprawidłowa (akceptowany format np .: 12c).,pl_PL
This value should not be blank.,Ta wartość nie powinna być pusta.,pl_PL
validation.address_number,"Ta wartość jest nieprawidłowa (akceptowany format, np .: 12c).",pl_PL
validation.choice,Należy wybrać ocenę produktu.,pl_PL
validation.email,Ta wartość nie jest prawidłowym adresem e-mail.,pl_PL
validation.invalid_date,Data powinna mieć poprawny format% s.,pl_PL
validation.min_length,To pole musi mieć co najmniej {{limit}} znaków.,pl_PL
validation.not_blank,Ta wartość nie powinna być pusta.,pl_PL
validation.zip_code,To pole powinno zawierać dokładnie 5 cyfr.,pl_PL
validator.constraints.password.do_not_match,Hasła się nie zgadzają,pl_PL
whishlist.increase,Zwiększyć,pl_PL
whishlist.move.to.cart,Przenieś do koszyka,pl_PL
whishlist.reduce,Zmniejszyć,pl_PL
whishlist.remove,Usunąć,pl_PL
whishlist.whishlist,Lista życzeń,pl_PL
wishlist.title,Lista życzeń,pl_PL
wishlist.validation.error.name.already_exists,Lista życzeń o tej samej nazwie już istnieje.,pl_PL
availability_notification_subscription.mail.unsubscribed.body,"Nie otrzymasz powiadomienia, gdy produkt% name% będzie ponownie dostępny.",pl_PL
availability_notification_subscription.mail.unsubscribed.subject,"Nie otrzymasz powiadomienia, gdy produkt% name% będzie ponownie dostępny.",pl_PL
availability_notification.unsubscribed,Anulowano subskrypcję,pl_PL
billing.address.country.validation.not_found,Nie znaleziono kraju adresu rozliczeniowego dla kodu kraju:% code%,pl_PL
billing.address.validation.is_missing,Brak adresu rozliczeniowego,pl_PL
business_on_behalf_widget.change_company_user,Zmień użytkownika firmowego,pl_PL
business_on_behalf_widget.no_selected_company,Brak wybranej firmy,pl_PL
camcorders.category.link,/ pl / kamery - & - kamery / aparaty-cyfrowe?,pl_PL
cameras.category.link,/ pl / kamery - & - kamery / aparaty cyfrowe,pl_PL
cart.add.items.error.text,Coś poszło nie tak. Przepraszam.,pl_PL
cart.add.items.success,Elementy zostały pomyślnie dodane,pl_PL
cart.add-to-shopping-list,Dodaj do listy zakupów,pl_PL
cart.add-to-shopping-list.form,Zapisz koszyk na liście zakupów,pl_PL
cart.add-to-shopping-list.form.add_new,Dodaj nową listę zakupów,pl_PL
cart.add-to-shopping-list.form.error.empty_name,Wpisz nazwę listy zakupów,pl_PL
oms.state.authorization-pending-next-try,W trakcie,pl_PL
oms.state.cancellation-pending,Anulowanie,pl_PL
oms.state.cancellation-pending-next-try,Anulowanie,pl_PL
oms.state.cancelled,Anulowany,pl_PL
oms.state.capture-failed-clarification,W trakcie,pl_PL
oms.state.capture pending,W trakcie,pl_PL
oms.state.capture-pending,-,pl_PL
oms.state.capture-pending-next-try,W trakcie,pl_PL
oms.state.closed,Zamknięte,pl_PL
oms.state.invalid,Anulowany,pl_PL
oms.state.invoice-with-tracking-number-sent,Wysłane,pl_PL
oms.state.new,Nowy,pl_PL
oms.state.order-confirmation-email-sent,W trakcie,pl_PL
oms.state.order-in-processing-email-sent,W trakcie,pl_PL
oms.state.ready-for-refund,Zwrot,pl_PL
oms.state.ready-for-turnover-cancellation,Zwrot,pl_PL
oms.state.ready-for-turnover-creation,Wysłane,pl_PL
oms.state.refund-failed-clarification,Zwrot,pl_PL
oms.state.refund-pending,Zwrot,pl_PL
oms.state.refund-pending-next-try,Zwrot,pl_PL
oms.state.turnover-cancellation-failed,Zwrot,pl_PL
oms.state.turnover-created,Wysłane,pl_PL
oms.state.turnover-creation-failed,Wysłane,pl_PL
oms.state.waiting-for-tracking-number,W trakcie,pl_PL
product.filter.deal,Deal,en_US
checkout.step.summary.modal.resend_already_by_mail,"Kod został wysłany e-mailem, sprawdź również folder SPAM.",pl_PL
checkout.step.summary.modal.resend_already_by_sms,"Kod został wysłany SMS-em, sprawdź.",pl_PL
checkout.step.summary.modal.resend_retry,Możesz spróbować wysłać ponownie poprzez:,pl_PL
checkout.step.summary.modal.link,Nie otrzymałeś kodu?,pl_PL
checkout.step.summary.modal.info,Jak chcesz otrzymać kod PIN?,pl_PL
checkout.step.summary.modal.sms_radio_label,Wygeneruj nowy kod weryfikacyjny wysłany SMS-em,pl_PL
checkout.step.summary.modal.phone,Numer:,pl_PL
checkout.step.summary.modal.email_radio_label,Wygeneruj nowy kod weryfikacyjny wysłany e-mailem,pl_PL
checkout.step.summary.modal.email,E-mail:,pl_PL
checkout.step.summary.modal.please_wait_30_seconds,"Poczekaj 30 sekund, aby poprosić o nowy kod.",pl_PL
checkout.step.summary.modal.error_session_expired,"Twoja sesja płatności wygasła, wróć do kroku płatności.",pl_PL
checkout.step.summary.modal.error_when_resending_by_sms,"Wystąpił błąd podczas próby wysłania kodu SMS-em, spróbuj ponownie później.",pl_PL
checkout.step.benefit_deal.error.not_enough_shopping_points_balance,"Niestety nie masz wystarczającej ilości SP, aby kupić ten produkt ze zniżką.",pl_PL
checkout.step.benefit_deal.error.not_enough_benefit_voucher_balance,"Niestety, nie masz wystarczającej ilości BV, aby kupić ten produkt ze zniżką. Potrzebna kwota: %currency% %needAmount%, Twoje saldo: %currency% %balanceAmount%",pl_PL
checkout.step.benefit_deal.error.not_spent_min_voucher_balance,"Drogi Kliencie, musisz wydać co najmniej %needAmount% %currency% ze swojego salda Benefit Vouchera, aby otrzymać produkt w ramach Benefit Voucher Deal.",pl_PL
checkout.step.benefit_deal.error.amount_is_bigger_then_in_items,Maksymalna kwota powinna wynosić %maxAmount% %currency% (maksymalna kwota BV). Zweryfikuj.,pl_PL
oms.state.failed,Błąd,pl_PL
oms.state.myworld_payment_pending,Oczekująca płatność myWorld,pl_PL
oms.state.my_world_refund_due_to_payment_failure,Zwrot do myWorld z powodu niepowodzenia płatności,pl_PL
oms.state.my_world_refunded,Zwrot do myWorld,pl_PL
oms.state.my_world_refund_failed,Zwrot do myWorld nie powiódł się,pl_PL
oms.state.ready_for_refund,Gotowy do zwrotu,pl_PL
oms.state.calculating_refund,Obliczanie zwrotu,pl_PL
oms.state.processing_refund,Przetwarzanie zwrotu,pl_PL
oms.state.validating_refund,Weryfikowanie zwrotu,pl_PL
oms.state.refund_failed,Zwrot środków nie powiódł się,pl_PL
oms.state.refund_pending_next_try,Oczekuje na zwrot przy kolejnej próbie,pl_PL
oms.state.refund_pending,Oczekiwanie na zwrot środków,pl_PL
oms.state.refunded,Zwrócono,pl_PL
oms.state.reserved,Zarezerwowano,pl_PL
oms.state.invoice-generated,Wygenerowano fakturę,pl_PL
oms.state.turnover-cancelled,Anulowano obrót,pl_PL
customer.balance.my_world_e_voucher,eVoucher,pl_PL
customer.balance.my_world_cashback_account,Cashback,pl_PL
customer.balance.my_world_benefit_voucher_account,Benefit Voucher,pl_PL
customer.balance.my_world_shopping_points_account,Shopping Points,pl_PL
pdp.price.benefit_voucher_price,Benefit Voucher Deal,pl_PL
checkout.step.benefit_deal.title,Przegląd zamówień,pl_PL
cart.include.vat,zaw. podatek VAT,pl_PL
customer.balance.into,Posiadasz:,pl_PL
checkout.payment.myworld.payment_methods.title,myWorld ePayment,pl_PL
checkout.payment.myworld.payment_methods.subtitle,Możesz wybrać jedną z następujących metod myWorld ePayment (opcjonalnie):,pl_PL
checkout.payment.myworld.payment_methods.method.evoucher,eVoucher,pl_PL
checkout.payment.myworld.payment_methods.method.cashback,Cashback,pl_PL
checkout.payment.myworld.payment_methods.method.evoucher_marketer,myWorld eVoucher(Marketer),pl_PL
payment.payment_method.e_voucher,eVoucher,pl_PL
payment.payment_method.e_voucher_marketer,myWorld eVoucher(Marketer),pl_PL
payment.payment_method.adyen_credit_card,Credit Card,pl_PL
payment.payment_method.benefit_vouchers,Benefit Voucher,pl_PL
payment.payment_provider.adyen,Adyen,pl_PL
customer.order.priceToPay,Suma,pl_PL
payment.payment_method.dummy_prepayment,Przedpłata,pl_PL
discount.internal.shopping_points,Shopping Points,pl_PL
payment.payment_method.paid,Płatny,pl_PL
payment.payment_method.cashback,Cashback,pl_PL
BenefitVouchers,Kupon korzyści,pl_PL
benefit_deal.product.attribute.manufacturer_name,Marka:,pl_PL
cart.total_wo_deals,Całkowity,pl_PL
checkout.currency.my_world.shopping_points,Odkupione punkty zakupów.,pl_PL
checkout.payment.my_world.error.transaction_batch_failed,Transakcja płatnicza nie została przetworzona ze względu na inną transakcję wsadową,pl_PL
checkout.payment.my_world.error.transaction_exceeded_value,Kwota transakcji płatniczej Przekroczono dostępną kwotę,pl_PL
checkout.payment.my_world.error.transaction_failed,Transakcja płatnicza nie powiodła się,pl_PL
checkout.payment.my_world.error.transaction_option_not_found,Transakcja płatnicza nie powiodła się z powodu nieznanej opcji płatności,pl_PL
checkout.step.benefit_deal.or,lub,pl_PL
checkout.step.benefit_deal.use_voucher,Użyj kuponów korzyści (BV) do zniżki,pl_PL
checkout.step.summary.modal.submit,Wyślij kod PIN.,pl_PL
checkout.step.summary.modal.title,Nie otrzymał kodu PIN?,pl_PL
payment.payment_provider.my_world,Mój świat,pl_PL
