key,translation,locale
invoice.order.expenses.total,Forsendelsesomkostninger,da_DK
invoice.order.grand_total,Grand Total.,da_DK
invoice.order.item.price,Varepris,da_DK
invoice.order.item.price_total,Vare i alt,da_DK
invoice.order.item.product_name,PRODUKTNAVN,da_DK
invoice.order.item.quantity,ANTAL,da_DK
invoice.order.item.sku,SKU.,da_DK
invoice.order.number,Ordrenummer,da_DK
invoice.order.tax_amount,Inkl. Moms.,da_DK
item,Vare,da_DK
jumbotron.smart_watches.link,/ DA / Smart-Wearables / SmartWatches,da_DK
jumbotron.smartphones.link,/ EN / Telecom - & - Navigation / Smartphones,da_DK
jumbotron.tablets.link,/ en / computere / tabletter,da_DK
mail.company.status.approved,godkendt,da_DK
mail.company.status.denied,Nægtet,da_DK
mail.company.status.pending,Venter på godkendelse,da_DK
mail.company.status.subject,Din virksomhed har ændret status,da_DK
mail.company.status.text,Dit firma har ændret status til:,da_DK
mail.company.user.invitation.body.html,"Hi %name%, du er blevet inviteret til at deltage i en virksomhedskonto på Spryker Demohop, følg venligst denne <a href=""%invitationlink%""> link </ a > For at afslutte din registrering",da_DK
mail.company.user.invitation.body.text,"Hej %name%, du er blevet inviteret til at deltage i en virksomhedskonto på Sprøg Demo Shop, følg venligst dette link %invitationLink% for at afslutte din registrering",da_DK
mail.company.user.invitation.subject,Invitation,da_DK
mail.customer.registration.subject,Tak for at tilmelde dig Spryker Shop!,da_DK
mail.customer.registration.text,Tak for at tilmelde dig Spryker Shop!,da_DK
mail.customer.restore_password_confirmation.subject,Dit kodeord blev ændret med succes!,da_DK
mail.customer.restore_password_confirmation.text,Dit kodeord blev ændret med succes!,da_DK
mail.customer.restore_password.subject,Ny adgangskode til din Spryker Shop-konto,da_DK
mail.customer.restore_password.text,"Nogen har anmodet om en ny adgangskode til din Spryker Shop-konto. Hvis det ikke er dig, skal du bare ignorere denne email. Hvis det er dig, skal du følge linket Bellow:",da_DK
mail.giftCard.delivery.subject,Dit gavekort!,da_DK
mail.giftCard.delivery.text,"Kære kunde, tak for at købe et gavekort i vores butik. Din gavekortkode er:",da_DK
mail.giftCard.usage.subject,Tak for at bruge et gavekort!,da_DK
mail.newsletter.subscribed.footer.text,Vi glæder os til dit næste besøg!,da_DK
mail.newsletter.subscribed.subject,Velkommen til Spryker Nyhedsbrev,da_DK
mail.newsletter.subscribed.text,"Vi er begejstrede, du har tilmeldt os vores newletter. Vi vil gøre vores bedste for at levere dig de mest relevante og spændende nyheder og opdateringer.",da_DK
mail.newsletter.unsubscribed.subject,Undskyld at se dig gå ...,da_DK
mail.newsletter.unsubscribed.text,"Din e-mail-adresse er blevet afmeldt af Spryker Shop Nyhedsbrev, men du kan altid administrere dit abonnement i din kundeprofil.",da_DK
mail.order_invoice.subject,Faktura til din MyWorld.com Bestil %Idorder%,da_DK
mail.order.confirmation.billing_address,Betalingsadresse,da_DK
mail.order.confirmation.date,Dato for ordre,da_DK
mail.order.confirmation.delivery_date,Anmodet om leveringsdato,da_DK
mail.order.confirmation.details,Detaljer om din ordre,da_DK
mail.order.confirmation.footer.text_line_1,Hav en god dag!,da_DK
mail.order.confirmation.footer.text_line_2,Din Spryker Shop.,da_DK
mail.order.confirmation.item_price_including_tax,Samlet varepris inklusive skatter,da_DK
mail.order.confirmation.item_quantity,Varemængde.,da_DK
mail.order.confirmation.item_sku,Artikel SKU.,da_DK
mail.order.confirmation.order_number,Ordrenummer,da_DK
mail.order.confirmation.price_including_tax,Samlet pris inklusive skatter,da_DK
mail.order.confirmation.product_title,Produkttitel,da_DK
mail.order.confirmation.products_in_shipment,Produkter ved forsendelse,da_DK
mail.order.confirmation.salutation,Hej,da_DK
mail.order.confirmation.shipment_details,Forsendelsesoplysninger.,da_DK
mail.order.confirmation.shipment_number,Forsendelsesnummer.,da_DK
mail.order.confirmation.shipping_address,Leveringsadresse,da_DK
mail.order.confirmation.shipping_method,Forsendelsesmetode,da_DK
mail.order.confirmation.subject,Din MyWorld.com Bestil %Idorder%,da_DK
mail.order.confirmation.text_line_1,Tak for shopping på Sprkker Shop!,da_DK
mail.order.confirmation.text_line_2,"Vi skriver for at fortælle dig, at vi fik din ordre. Du modtager en forsendelsesbekræftelse via e-mail fra os, så snart ordren er blevet sendt.",da_DK
mail.order.confirmation.text_line_3,"Vi håber du kan lide din ordre. Hvis du ændrer dit sind, kan du vende tilbage inden for 14 dage.",da_DK
mail.order.in-processing.subject,Ny ordre lige placeret,da_DK
mail.order.shipped.date,Dato for ordre,da_DK
mail.order.shipped.details,Detaljer om din ordre,da_DK
mail.order.shipped.footer.text_line_1,Hav en god dag!,da_DK
mail.order.shipped.footer.text_line_2,Din Spryker Shop.,da_DK
mail.order.shipped.order_number,Ordrenummer,da_DK
mail.order.shipped.price_including_tax,Samlet pris inklusive skatter,da_DK
mail.order.shipped.salutation,Hej,da_DK
mail.order.shipped.subject,Din bestilling %orderReference% er på vej,da_DK
mail.order.shipped.text,Din ordre er allerede på vej.,da_DK
mail.sender.email,noreply@demo-spryker.com.,da_DK
mail.sender.name,Spryker no-svar,da_DK
mail.shipping.confirmation.subject,Din MyWorld.com Bestil %Idorder% er blevet sendt,da_DK
mail.trans.availability_notification_subscription.subtitle,"Du modtager en e-mail, når produktet er tilgængeligt igen.",da_DK
mail.trans.availability_notification_subscription.title,Vi har lige informeret vores købshold om dit abonnement!,da_DK
mail.trans.availability_notification_unsubscribed.subtitle,"Du vil ikke blive underrettet, når produktet er tilgængeligt igen.",da_DK
mail.trans.availability_notification_unsubscribed.title.part1,Dit abonnement til,da_DK
mail.trans.availability_notification_unsubscribed.title.part2,blev annulleret,da_DK
mail.trans.availability_notification.subtitle,Ventetiden er forbi! Tilføj dette produkt til din indkøbsvogn nu.,da_DK
mail.trans.availability_notification.title.part2,er tilgængelig igen!,da_DK
mail.trans.common.go_to_shop,Gå til Shop.,da_DK
mail.trans.common.hello_for_first_name,Hej,da_DK
mail.trans.common.my_account,Min konto,da_DK
mail.trans.company_status.title,Status for din virksomhed er blevet ændret til,da_DK
mail.trans.customer_registration.change_info,"Du kan ændre din information (leveringsadresse, e-mail-adresse, adgangskode osv.) I min konto",da_DK
mail.trans.customer_registration.confirmation_link,Validér din e-mail-adresse,da_DK
mail.trans.customer_registration.registration_success,Din registrering til Spryker Shop var vellykket!,da_DK
mail.trans.customer_registration.title,Tak for at tilmelde dig Spryker Shop!,da_DK
mail.trans.customer_restore_password.change_password,Skift kodeord,da_DK
mail.trans.customer_restore_password.subtitle,"Nogen har anmodet om en ny adgangskode til din Spryker Shop-konto. Hvis dette ikke var dig, skal du ignorere denne email. Hvis det var dig, skal du følge instruktionerne i knappen nedenfor.",da_DK
mail.trans.customer_restore_password.title,Ny adgangskode til din Spryker Shop-konto,da_DK
mail.trans.customer_restored_password_confirmation.title,Dit kodeord blev ændret med succes,da_DK
mail.trans.customerRegistration.confirmationLink,Validér din e-mail-adresse,da_DK
mail.trans.footer.contact_email_address,info@spryker.com.,da_DK
mail.trans.footer.for_more_information,"For mere information om ret til tilbagetrækning og vilkårene, klik på sælgerens navn øverst. Har du yderligere spørgsmål? Så er du sikker på at finde de rigtige svar i vores serviceområde.",da_DK
mail.trans.footer.if_you_have_further_questions,"Hvis du har yderligere spørgsmål, bedes du kontakte vores kundeservice på",da_DK
mail.trans.footer.shop_address,Julie-Wolfthorn-Strasse 1,da_DK
mail.trans.footer.shop_city,Berlin.,da_DK
mail.trans.footer.shop_name,Spryker Systems GmbH,da_DK
mail.trans.footer.shop_phone,#ERROR!,da_DK
mail.trans.footer.shop_zip_code,10115,da_DK
mail.trans.footer.shopping_experience,Vi glæder os til dit næste besøg!,da_DK
mail.trans.footer.your_team,Dit myworld.com team,da_DK
mail.trans.gift_card_delivery.subtitle,Din gavekort kode er,da_DK
mail.trans.gift_card_delivery.title,"Kære kunde, tak for at købe et gavekort i vores butik.",da_DK
mail.trans.gift_card_usage.subtitle,Din gavekort kode er,da_DK
mail.trans.gift_card_usage.title,Du har lige brugt et gavekort!,da_DK
mail.trans.header.shop_name,Spryker Shop.,da_DK
mail.trans.newsletter_subscribed.subtitle,Vi vil gøre vores bedste for at levere de mest relevante og spændende nyheder og opdateringer.,da_DK
mail.trans.newsletter_subscribed.title,"Vi er begejstrede, du har tilmeldt vores nyhedsbrev.",da_DK
mail.trans.newsletter_unsubscribed.subtitle,Din e-mail-adresse er blevet afmeldt af Spryker Shop Nyhedsbrev. Du kan altid administrere dit abonnement i din kundeprofil.,da_DK
mail.trans.newsletter_unsubscribed.title,Undskyld at se dig gå ...,da_DK
mail.trans.order_confirmation.subtitle,"Så snart din pakke er på vej, vil du modtage en separat forsendelsesbekræftelse fra os via e-mail. I tilfælde af delvise leverancer modtager du en separat anmeldelse for hver levering. For at se din ordre, besøg venligst 'My Orders' sektionen af ​​myworld.com.",da_DK
mail.trans.order_confirmation.title,Tak for din ordre!,da_DK
mail.trans.order_in_processing.title,Ny ordre lige placeret,da_DK
mail.trans.order_shipped.title,Din ordre er på vej!,da_DK
mail.trans.order.billing_address,Betalingsadresse,da_DK
mail.trans.order.delivery_address,Leveringsadresse,da_DK
mail.trans.order.delivery_address.company_data,Virksomhedsdata:,da_DK
mail.trans.order.delivery_method,Leveringsmetode,da_DK
mail.trans.order.discounts_total,Rabat,da_DK
mail.trans.order.grand_total,Samlet ordre inkl. Moms.,da_DK
mail.trans.order.order_date,Bestillingsdato,da_DK
mail.trans.order.order_details,Ordre detaljer,da_DK
mail.trans.order.order_reference,Ordrenummer,da_DK
mail.trans.order.payment_method,Betalingsmetode,da_DK
mail.trans.order.quantity,Beløb,da_DK
mail.trans.order.requested_delivery_date,Anmodet om leveringsdato,da_DK
mail.trans.order.shipment_costs_total,Forsendelse inkl. Moms.,da_DK
mail.trans.order.shipment_for_number.part1,Forsendelse,da_DK
mail.trans.order.shipment_for_number.part2,af,da_DK
mail.trans.order.stock_name,Solgt af:,da_DK
mail.trans.order.subtotal,Subtotal inkl. Moms.,da_DK
mail.trans.order.taxes,Skatter,da_DK
mail.trans.order.tracking_code,Spor levering,da_DK
mail.trans.restore_password.change_password,Skift kodeord,da_DK
mail.trans.restore_password.subtitle,"Nogen har anmodet om en ny adgangskode til din Sprkker Back Office-konto. Hvis det ikke var dig, skal du ignorere denne email. Hvis det var dig, skal du følge instruktionerne i knappen Bellow",da_DK
mail.trans.restore_password.title,Ny adgangskode til din Spryker Back Office-konto,da_DK
mail.trans.shipping_confirmation.subtitle,"Vi vil gerne informere dig om, at din ordre eller dele af din ordre er afsendt. I tilfælde af delvise leverancer modtager du en separat anmeldelse for hver levering. Så snart sælgeren har lavet fakturaen tilgængelig, finder du det på din kundekonto under 'Mine ordrer'.",da_DK
mail.trans.shipping_confirmation.title,Din ordre er på vej til dig,da_DK
measurement_units.item.name,Vare,da_DK
measurement_units.new-price,Ny pris.,da_DK
measurement_units.recommendation.between-units-info,"Den mængde, du har valgt, er mellem 2 baseenheder",da_DK
measurement_units.recommendation.max-violation,Maksimal mængde krav til produkt er ikke opfyldt,da_DK
measurement_units.recommendation.min-violation,Mindste kvantitetskrav til produkt er ikke opfyldt,da_DK
measurement_units.recommendation.suggestion,Vil du gerne tilføje,da_DK
measurement_units.standard.area.acre.name,Hektar,da_DK
measurement_units.standard.area.ares.name,Er,da_DK
measurement_units.standard.area.hect.name,Hektar.,da_DK
measurement_units.standard.area.scmt.name,Kvadratcentimeter.,da_DK
measurement_units.standard.area.smet.name,Kvadratmeter,da_DK
measurement_units.standard.area.smil.name,Kvadratisk millimeter.,da_DK
measurement_units.standard.area.sqfo.name,Kvadratfod,da_DK
measurement_units.standard.area.sqin.name,Square inch.,da_DK
measurement_units.standard.area.sqki.name,Kvadratkilometer,da_DK
measurement_units.standard.area.sqmi.name,SQUARE MILE.,da_DK
measurement_units.standard.area.sqya.name,Firkantet gård,da_DK
measurement_units.standard.barl.name,Tønde,da_DK
measurement_units.standard.bcuf.name,Milliarder kubikmeter,da_DK
measurement_units.standard.bdft.name,Board Feet.,da_DK
measurement_units.standard.busl.name,Bushel.,da_DK
measurement_units.standard.cbme.name,Kubikmeter,da_DK
measurement_units.standard.celi.name,Centilitre.,da_DK
measurement_units.standard.dgeu.name,Diesel gallonækvivalent,da_DK
measurement_units.standard.gbga.name,GB gallon.,da_DK
measurement_units.standard.gbpi.name,GB Pint.,da_DK
measurement_units.standard.gbqa.name,GB Quart.,da_DK
measurement_units.standard.ggeu.name,Benzin gallonækvivalent,da_DK
measurement_units.standard.length.cmet.name,Centimeter,da_DK
measurement_units.standard.length.foot.name,Fod,da_DK
measurement_units.standard.length.inch.name,Tommer,da_DK
measurement_units.standard.length.kmet.name,Kilometer,da_DK
measurement_units.standard.length.metr.name,Måler,da_DK
measurement_units.standard.length.mile.name,Mil,da_DK
measurement_units.standard.length.mmet.name,Millimeter.,da_DK
measurement_units.standard.length.yard.name,Gård,da_DK
measurement_units.standard.litr.name,Liter.,da_DK
measurement_units.standard.miba.name,Million tønde,da_DK
measurement_units.standard.mili.name,Milli liter.,da_DK
measurement_units.standard.usga.name,Os gallon.,da_DK
measurement_units.standard.uspi.name,US Pint.,da_DK
measurement_units.standard.usqa.name,US Quart.,da_DK
measurement_units.standard.weight.gbou.name,GB Ounce.,da_DK
measurement_units.standard.weight.gbtn.name,GB ton,da_DK
measurement_units.standard.weight.gram.name,Gram,da_DK
measurement_units.standard.weight.huwg.name,Hundrede vægt,da_DK
measurement_units.standard.weight.kilo.name,Kilo,da_DK
measurement_units.standard.weight.oztr.name,Troy Ounce.,da_DK
measurement_units.standard.weight.pund.name,Pund,da_DK
measurement_units.standard.weight.tone.name,Ton,da_DK
measurement_units.standard.weight.ucwt.name,Os hundrede vægtt,da_DK
measurement_units.standard.weight.usou.name,Os ounce.,da_DK
measurement_units.standard.weight.ustn.name,US TON.,da_DK
merchant_product_offer.sold_by,Solgt af,da_DK
merchant_product_offer.view_seller,Se sælger,da_DK
merchant_profile.address,Adresse,da_DK
merchant_profile.cancellation_policy,Afbestillingspolitik,da_DK
merchant_profile.delivery_time,Leveringstid,da_DK
merchant_profile.email,Email adresse,da_DK
merchant_profile.imprint,Aftryk,da_DK
merchant_profile.phone,telefon,da_DK
merchant_profile.privacy,Data Privacy.,da_DK
merchant_profile.terms_and_conditions,Vilkår og Betingelser,da_DK
message.submit_link,Okay!,da_DK
multi_cart_page.cart_clear.success,Vogn blev vellykket ryddet,da_DK
multi_cart_page.cart_delete_confirmation.breadcrumbs.shopping_carts,Shopping Carts.,da_DK
multi_cart_page.cart_delete_confirmation.cancel,Afbestille,da_DK
multi_cart_page.cart_delete_confirmation.delete,Delete.,da_DK
multi_cart_page.cart_delete_confirmation.from_all_of_them,Det vil blive slettet fra dem alle,da_DK
multi_cart_page.cart_delete_confirmation.shared_with,Det deles med følgende brugere,da_DK
multi_cart_page.cart_delete_confirmation.trying_to_delete,Du forsøger at slette vogn,da_DK
multi_cart_page.cart_delete_confirmation.warning,Advarsel,da_DK
multi_cart_widget.cart.action.change_name,Ændre navn,da_DK
multi_cart_widget.cart.action.clear,Klar vogn,da_DK
multi_cart_widget.cart.action.delete,Slet vogn,da_DK
multi_cart_widget.cart.action.duplicate,Duplikere,da_DK
multi_cart_widget.cart.action.set_default,Set Active.,da_DK
multi_cart_widget.cart.action.view,Se detaljer,da_DK
multi_cart_widget.cart.actions,Handlinger,da_DK
multi_cart_widget.cart.add,Opret ny kurv,da_DK
multi_cart_widget.cart.cart,Vogn,da_DK
multi_cart_widget.cart.cart_name,Vognnavn.,da_DK
multi_cart_widget.cart.carts,Varts.,da_DK
multi_cart_widget.cart.created.success,Vogn '%quotename%' blev oprettet med succes,da_DK
multi_cart_widget.cart.default,Aktiv,da_DK
multi_cart_widget.cart.item,Vare,da_DK
multi_cart_widget.cart.items,Varer,da_DK
multi_cart_widget.cart.list,Vognliste,da_DK
multi_cart_widget.cart.remove.confirm,"Er du sikker på, at du vil fjerne denne kurv?",da_DK
multi_cart_widget.cart.status,Status.,da_DK
multi_cart_widget.cart.sub_total,Sub total.,da_DK
multi_cart_widget.cart.updated.success,Vogn opdateret succes,da_DK
multi_cart_widget.cart.view_all,Se alle Carts,da_DK
multi_cart.cart.set_default.success,Indkøbskurv '%quote%' er med succes blevet indstillet til din aktive vogn.,da_DK
multi_cart.form.create_cart,Tilføj ny kurv,da_DK
multi_cart.form.edit_cart,Ændre navn,da_DK
multi_cart.form.edit_cart_information,Rediger kurven information,da_DK
multi_cart.form.quote.name,Vognnavn.,da_DK
navigation.menu.categories,Kategorier,da_DK
navigation.menu.have-a-look,Det er værd at se,da_DK
newsletter.form.subscribe,Abonnere,da_DK
newsletter.subscribe,E-mail.,da_DK
newsletter.subscription.already_subscribed,Du er allerede abonneret på nyhedsbrevet,da_DK
newsletter.subscription.email_format_invalid,Ugyldigt e-mail-adresseformat,da_DK
newsletter.subscription.success,Du har med succes abonneret på nyhedsbrevet,da_DK
newsletter.unsubscription.success,Du afmeldte dig med succes fra nyhedsbrevet,da_DK
oms.state.authorization-pending-next-try,I gang,da_DK
oms.state.calculating_refund,Beregning af refusion,da_DK
oms.state.cancellation-pending,Aflysning,da_DK
oms.state.cancellation-pending-next-try,Aflysning,da_DK
oms.state.cancelled,Annulleret,da_DK
oms.state.capture pending,I gang,da_DK
oms.state.capture-failed-clarification,I gang,da_DK
oms.state.capture-pending,Rede -,da_DK
oms.state.capture-pending-next-try,I gang,da_DK
oms.state.closed,Lukket,da_DK
oms.state.failed,mislykkedes,da_DK
oms.state.invalid,Annulleret,da_DK
oms.state.invoice-generated,Faktura genereret,da_DK
oms.state.invoice-generated,Faktura genereret,da_DK
oms.state.invoice-with-tracking-number-sent,Afsendt,da_DK
oms.state.my_world_refund_due_to_payment_failure,Myworld refusion på grund af betalingssvigt,da_DK
oms.state.my_world_refund_failed,Myworld refusion mislykkedes,da_DK
oms.state.my_world_refunded,Myworld refunderet,da_DK
oms.state.myworld_payment_pending,Myworld betaling af afventning,da_DK
oms.state.new,Ny,da_DK
oms.state.order-confirmation-email-sent,I gang,da_DK
oms.state.order-in-processing-email-sent,I gang,da_DK
oms.state.processing_refund,Behandling af refusion,da_DK
oms.state.ready_for_refund,Klar til refusion,da_DK
oms.state.ready-for-refund,Tilbagebetale,da_DK
oms.state.ready-for-turnover-cancellation,Tilbagebetale,da_DK
oms.state.ready-for-turnover-creation,Afsendt,da_DK
oms.state.refund_failed,Refusion mislykkedes,da_DK
oms.state.refund_pending,Refusion af afventning,da_DK
oms.state.refund_pending_next_try,Afventer refusion næste forsøg,da_DK
oms.state.refund-failed-clarification,Tilbagebetale,da_DK
oms.state.refund-pending,Tilbagebetale,da_DK
oms.state.refund-pending-next-try,Tilbagebetale,da_DK
oms.state.refunded,Refunderet,da_DK
oms.state.reserved,Reserveret,da_DK
oms.state.turnover-cancellation-failed,Tilbagebetale,da_DK
oms.state.turnover-cancelled,Omsætning annulleret,da_DK
oms.state.turnover-created,Afsendt,da_DK
oms.state.turnover-creation-failed,Afsendt,da_DK
oms.state.validating_refund,Validering af refusion,da_DK
oms.state.waiting-for-tracking-number,I gang,da_DK
order_cancel_widget.cancel_order,Aflys ordre,da_DK
order_cancel_widget.order.cancelled,Ordren blev annulleret med succes.,da_DK
order_invoice.invoice_template.company.address,Grazbachgasse 87-93 <br> A-8010 Graz <br> UID: ATU67661657 <br> Handelsregister: FN389134G,da_DK
order_invoice.invoice_template.company.group,UNTERNEHMENSGRUPPE SPRYKER SYSTEMER GMBH,da_DK
order_invoice.invoice_template.company.name,MWS MyWorld Solutions AG,da_DK
order_invoice.invoice_template.introduction,Vi opkræver hermed dig for følgende varer:,da_DK
order_invoice.invoice_template.merchant.address,Julie-Wolfthorn-Straße 1 + 10115 Berlin,da_DK
order_invoice.invoice_template.merchant.name,Spryker Systems GmbH Berlin,da_DK
order_invoice.invoice_template.reference,Faktura Nr.,da_DK
order_invoice.invoice_template.table.bottom_text,"Vi leverer og udfører udelukkende under vores generelle forretningsbetingelser, som du er bekendt med.",da_DK
order_invoice.invoice_template.table.cashback_customer_number,Cashback Kunde nummer:,da_DK
order_invoice.invoice_template.table.discount,Rabat,da_DK
order_invoice.invoice_template.table.grandtotal,Grand Total.,da_DK
order_invoice.invoice_template.table.grant_total,Den store samlede:,da_DK
order_invoice.invoice_template.table.gross_price,Engros pris,da_DK
order_invoice.invoice_template.table.invoice_date,Faktura Generation Dato:,da_DK
order_invoice.invoice_template.table.name,Artikelnavn.,da_DK
order_invoice.invoice_template.table.net_price,Netto pris,da_DK
order_invoice.invoice_template.table.number,POS.,da_DK
order_invoice.invoice_template.table.order_date,Bestillingsdato:,da_DK
order_invoice.invoice_template.table.order_reference,Ordrenummeret:,da_DK
order_invoice.invoice_template.table.payment_reference,Betalings reference,da_DK
order_invoice.invoice_template.table.price,Pris,da_DK
order_invoice.invoice_template.table.quantity,Vare qty.,da_DK
order_invoice.invoice_template.table.subtotal,Subtotal.,da_DK
order_invoice.invoice_template.table.tax,Skatteprocent,da_DK
order_invoice.invoice_template.table.tax.included,Dette inkluderer %tax_rate%% moms net,da_DK
order_invoice.invoice_template.table.tax.name,Moms.,da_DK
order_invoice.invoice_template.table.uid,UID:,da_DK
packaging_unit_type.box.name,Boks,da_DK
packaging_unit_type.giftbox.name,Gaveæske,da_DK
packaging_unit_type.item.name,Vare,da_DK
packaging_unit_type.pack_100.name,Pakke 100.,da_DK
packaging_unit_type.pack_20.name,Pakke 20.,da_DK
packaging_unit_type.pack_500.name,Pack 500.,da_DK
packaging_unit_type.pack_mixed.name,Blandede skruer bokse,da_DK
packaging_unit_type.palette.name,Palette,da_DK
packaging_unit_type.ring_500.name,Ring (500m),da_DK
packaging_unit_type.valentines_special.name,Valentins specialitet,da_DK
page.checkout.address.address_select.label,Vælg en leveringsadresse,da_DK
page.checkout.address.address_select.placeholder,Vælg en adresse,da_DK
page.checkout.address.address-example,Eksempel: </br> Wayne Manor 1 </br> 10292 Gotham City </br> z.h. Alfred Pennyworth.,da_DK
page.checkout.address.billing-address,Betalingsadresse,da_DK
page.checkout.address.billing-isnt-shipping-address,Forskellige leveringsadresse,da_DK
page.checkout.address.billing-same-as-shipping,Fakturering samme som forsendelse,da_DK
page.checkout.address.billing.address_select,Vælg en faktureringsadresse,da_DK
page.checkout.address.delivery.address_select,Vælg en leveringsadresse,da_DK
page.checkout.address.different_billing_address,Brug en anden faktureringsadresse,da_DK
page.checkout.address.different_delivery_address,Brug en anden leveringsadresse,da_DK
page.checkout.address.edit,Rediger Adress Data,da_DK
page.checkout.address.heading,1. Adressedata,da_DK
page.checkout.address.manage_your_addresses,Administrer dine adresser,da_DK
page.checkout.address.multi_shipment.title,Tildel hvert produkt til sin egen leveringsadresse,da_DK
page.checkout.address.name,Navn,da_DK
page.checkout.address.next-step,Fortsæt til afskærmningsmetode,da_DK
page.checkout.address.option_group.company_business_unit,Forretningsadresser.,da_DK
page.checkout.address.option_group.customer,Kundeadresser.,da_DK
page.checkout.address.shipping-address,Leveringsadresse,da_DK
page.checkout.address.use_selected_address,Brug valgt adresse,da_DK
page.checkout.client.existing,Eksisterende kunde,da_DK
page.checkout.client.new,Ny kunde,da_DK
page.checkout.create_account,Opret kundekonto,da_DK
page.checkout.errors,Tjek venligst din post.,da_DK
page.checkout.finalize.buy-now,Køb nu,da_DK
page.checkout.finalize.enter-voucher,Indtast kuponkode,da_DK
page.checkout.finalize.heading,4. Kontroller og færdiggør ordren,da_DK
page.checkout.finalize.tos,"Med et klik til knappen """" Køb nu """" Jeg bekræfter GTC'erne.",da_DK
page.checkout.payment.3d_secure_text,"Sørg for, at det kreditkort, du indtastede, er blevet verificeret for det nye 3D Secure System. Uden denne verifikation vil transaktionen ikke være mulig, for mere information kontakt venligst din kreditkortudbyder.",da_DK
page.checkout.payment.cc_text,"Kreditkortdata gemmes ikke eller behandles af MyWorld. MyWorld bruger Adyen N.V., Simon Camiggelstraat 6-50, 1011 DJ Amsterdam, Holland, til at behandle kreditkortbetalinger. MyWorld har bestilt MyWorld International Limited, 3. sal, 40 Bank Street, London E14 5NR, UK, med den operationelle behandling af betalingsprocessen.",da_DK
page.checkout.payment.edit,Rediger betalingsmetode,da_DK
page.checkout.payment.heading,3. Betalingsmetode.,da_DK
page.checkout.payment.next-step,Fortsæt med at færdiggøre ordren,da_DK
page.checkout.shipment.edit,Rediger forsendelsesmetode,da_DK
page.checkout.shipment.heading,2. Forsendelsesmetode,da_DK
page.checkout.shipment.item.price,Pris,da_DK
page.checkout.shipment.item.quantity,Beløb,da_DK
page.checkout.shipment.next-step,Fortsæt til betalingsmetode,da_DK
page.checkout.shipment.requested_delivery_date.label,Anmodet om leveringsdato,da_DK
page.checkout.shipment.requested_delivery_date.placeholder,"Lad det være tomt, hvis du vil have det så hurtigt",da_DK
page.checkout.shipment.requested_delivery_date.title,Hvornår vil du blive leveret?,da_DK
page.checkout.shipment.shipment_group_heading,Forsendelse %current% af %total%,da_DK
page.checkout.shipment.shipping_address.title,Leveringsadresse,da_DK
page.checkout.shipment.shipping_method_heading,Fragtmetode,da_DK
page.checkout.shipping.day,dag,da_DK
page.checkout.shipping.days,dage,da_DK
page.checkout.shipping.delivery_time,Leveringstid:,da_DK
page.checkout.shipping.price,Pris:,da_DK
page.checkout.summary.accept_terms_and_conditions,Jeg accepterer betingelserne,da_DK
page.checkout.summary.billing,Faktura adresse,da_DK
page.checkout.summary.card_expires,Udløbsdato,da_DK
page.checkout.summary.card_number,Kortnummer,da_DK
page.checkout.summary.card_type,Kort type,da_DK
page.checkout.summary.complete_checkout,Komplet checkout.,da_DK
page.checkout.summary.date_of_birth,Fødselsdato,da_DK
page.checkout.summary.name_on_card,Navn på kortet,da_DK
page.checkout.summary.products,Produkter,da_DK
page.checkout.summary.shipping,Forsendelsesadresse,da_DK
page.checkout.summary.sms_code,SMS-kode,da_DK
page.checkout.summary.sms_code,SMS-kode,da_DK
page.checkout.terms,Jeg accepterer de generelle vilkår og betingelser.,da_DK
page.detail.add-to-cart,Tilføj til kurv,da_DK
page.detail.add-to-shopping-list,Tilføj til indkøbsliste,da_DK
page.detail.add-to-wishlist,Tilføj til ønskeliste,da_DK
page.detail.affiliate-product-action,Gå til Shop.,da_DK
page.detail.dimensions,Målinger.,da_DK
page.detail.volume_price.price,Pris,da_DK
page.detail.volume_price.quantity,Antal,da_DK
page.imprint.title,Aftryk,da_DK
page.imprint.url,/ DA / Imprint,da_DK
page.privacy.title,Data Privacy.,da_DK
page.privacy.url,/ DA / Privacy,da_DK
page.product.by,ved,da_DK
page.product.condition,Tilstand,da_DK
page.product.details,detaljer,da_DK
page.product.details.slider_image,Produktbillede.,da_DK
page.product.details.slider_thumbnail,Produktbillede.,da_DK
page.product.seller,Sælger,da_DK
page.product.shipping-fee-from,plus fragt fra,da_DK
page.product.similar-products,Du kan også lide,da_DK
page.product.status,Ny,da_DK
page.product.upsell-products,Lignende produkter.,da_DK
page.terms.title,GTC.,da_DK
page.terms.url,/ en / gtc,da_DK
pagination.next,Næste,da_DK
pagination.previous,Tidligere,da_DK
password.confirm,Bekræft Passwort.,da_DK
payment.creditcard,Kreditkort,da_DK
payment.dummy-payment.credit-card,Betal med følgende kreditkort:,da_DK
payment.invoice,Faktura,da_DK
payment.payment_method.adyen_credit_card,Kreditkort,da_DK
payment.payment_method.benefit_vouchers,Ydelseskupon,da_DK
payment.payment_method.cashback,Penge tilbage,da_DK
payment.payment_method.dummy_prepayment,Forudbetaling,da_DK
payment.payment_method.e_voucher,evoucher.,da_DK
payment.payment_method.e_voucher_marketer,myworld evoucher (marketing),da_DK
payment.payment_method.paid,Betalt,da_DK
payment.payment_provider.adyen,Adyen.,da_DK
payment.payment_provider.my_world,Min verden,da_DK
