key,translation,locale
mail.customer.restore_password_confirmation.subject,Salasanasi muutettiin onnistuneesti!,fi_FI
mail.customer.restore_password_confirmation.text,Salasanasi muutettiin onnistuneesti!,fi_FI
mail.customer.restore_password.subject,Uusi salasana SPRYKER SHOP -tilillesi,fi_FI
mail.customer.restore_password.text,"""Joku on pyytänyt uutta salasanaa SPRYKER-myymälän tilillesi. Jos et ole sinä, vain sivuuta tämä sähköposti. Jos näin on, noudata linkkiä Bellow:""",fi_FI
mail.giftCard.delivery.subject,Lahjakortti!,fi_FI
mail.giftCard.delivery.text,"Hyvä asiakas, Kiitos, että ostat lahjakortin myymälässamme. Lahjakorttikoodi on:",fi_FI
mail.giftCard.usage.subject,"Kiitos, että käytät lahjakorttia!",fi_FI
mail.newsletter.subscribed.footer.text,Odotamme seuraavaa vierailustasi!,fi_FI
mail.newsletter.subscribed.subject,Tervetuloa SPRYKER-uutiskirjeeseen,fi_FI
mail.newsletter.subscribed.text,"Olemme innoissaan, että olet rekisteröitynyt uudellemetterille. Teemme parhaamme toimittamaan sinulle tärkeimmät ja jännittävät uutiset ja päivitykset.",fi_FI
mail.newsletter.unsubscribed.subject,Olen pahoillani kun lähdet…,fi_FI
mail.newsletter.unsubscribed.text,"Sähköpostiosoitteesi on peruutettu SPRYKER Shop Uutiskirjeestä, mutta voit aina hallita tilaustasi asiakasprofiilissasi.",fi_FI
mail.order.confirmation.billing_address,Postitusosoite,fi_FI
mail.order.confirmation.date,Tilauspäivä,fi_FI
mail.order.confirmation.delivery_date,Pyydetty toimituspäivä,fi_FI
mail.order.confirmation.details,Tiedot tilauksesta,fi_FI
mail.order.confirmation.footer.text_line_1,Hyvää päivän jatkoa!,fi_FI
mail.order.confirmation.footer.text_line_2,SPRYKER SHOP,fi_FI
mail.order.confirmation.item_price_including_tax,Kokonaisosan hinta mukaan lukien verot,fi_FI
mail.order.confirmation.item_quantity,Tuoten määrä,fi_FI
mail.order.confirmation.item_sku,Artikel SKU,fi_FI
mail.order.confirmation.order_number,Tilausnumero,fi_FI
mail.order.confirmation.price_including_tax,Yhteensä hinta mukaan lukien verot,fi_FI
mail.order.confirmation.products_in_shipment,Tuotteet lähetys,fi_FI
mail.order.confirmation.product_title,Tuotteen nimi,fi_FI
mail.order.confirmation.salutation,Hei,fi_FI
mail.order.confirmation.shipment_details,Kuljetus yksityiskohdat,fi_FI
mail.order.confirmation.shipment_number,Lähetysnumero,fi_FI
mail.order.confirmation.shipping_address,Toimitusosoite,fi_FI
mail.order.confirmation.shipping_method,Lähetysmenetelmä,fi_FI
mail.order.confirmation.subject,Oma myworld.com tilaus %idorder%,fi_FI
mail.order.confirmation.text_line_1,Kiitos ostoksista Spryker Shopissa!,fi_FI
mail.order.confirmation.text_line_2,"Kirjoitamme kertoa teille, että saimme tilauksesi. Saat lähetysvahvistuksen sähköpostitse meiltä heti, kun tilaus on lähetetty.",fi_FI
mail.order.confirmation.text_line_3,"Toivomme, että pidät tilauksesi. Jos muutat mieltäsi, voit palata 14 päivän kuluessa.",fi_FI
mail.order.in-processing.subject,Uusi järjestys juuri sijoitettu,fi_FI
mail.order_invoice.subject,Lasku myworld.com Tilaa %idorder%,fi_FI
mail.order.shipped.date,Tilauspäivä,fi_FI
mail.order.shipped.details,Tiedot tilauksesta,fi_FI
mail.order.shipped.footer.text_line_1,Hyvää päivän jatkoa!,fi_FI
mail.order.shipped.footer.text_line_2,SPRYKER SHOP,fi_FI
mail.order.shipped.order_number,Tilausnumero,fi_FI
mail.order.shipped.price_including_tax,Yhteensä hinta mukaan lukien verot,fi_FI
mail.order.shipped.salutation,Hei,fi_FI
mail.order.shipped.subject,Tilauksesi %orderreference% on matkalla,fi_FI
mail.order.shipped.text,Tilauksesi on jo matkalla.,fi_FI
mail.sender.email,noreply@demo-spryker.com,fi_FI
mail.sender.name,SPRYKER NO-VASTAUS,fi_FI
mail.shipping.confirmation.subject,Myworld.com tilaus %idorder% on lähetetty,fi_FI
mail.trans.availability_notification_subscription.subtitle,"Saat sähköpostiviestin, kun tuote on jälleen saatavilla.",fi_FI
mail.trans.availability_notification_subscription.title,Ilmoitimme vain ostotiimin tilauksesta!,fi_FI
mail.trans.availability_notification.subtitle,Odotus on ohi! Lisää tämä tuote kortille nyt.,fi_FI
mail.trans.availability_notification.title.part2,on jälleen saatavilla!,fi_FI
mail.trans.availability_notification_unsubscribed.subtitle,"Sinua ei ilmoiteta, kun tuote on jälleen käytettävissä.",fi_FI
mail.trans.availability_notification_unsubscribed.title.part1,Tilauksesi,fi_FI
mail.trans.availability_notification_unsubscribed.title.part2,peruttiin,fi_FI
mail.trans.common.go_to_shop,Mennä kauppaan,fi_FI
mail.trans.common.hello_for_first_name,Hei,fi_FI
mail.trans.common.my_account,Tilini,fi_FI
mail.trans.company_status.title,Yrityksen tila on muutettu,fi_FI
mail.trans.customer_registration.change_info,"Voit muuttaa tietojasi (toimitusosoite, sähköpostiosoite, salasana jne.)",fi_FI
mail.trans.customer_registration.confirmation_link,Vahvista sähköpostiosoitteesi,fi_FI
mail.trans.customerRegistration.confirmationLink,Vahvista sähköpostiosoitteesi,fi_FI
mail.trans.customer_registration.registration_success,Rekisteröinti SPRYKER-myymälään onnistui!,fi_FI
mail.trans.customer_registration.title,"Kiitos, että olet kirjautunut Spryker Shopin kanssa!",fi_FI
mail.trans.customer_restored_password_confirmation.title,Salasanasi muutettiin onnistuneesti,fi_FI
mail.trans.customer_restore_password.change_password,Vaihda salasana,fi_FI
mail.trans.customer_restore_password.subtitle,"Joku on pyytänyt uuden salasanan SPRYKER-myymälän tilillesi. Jos tämä ei ole sinua, ota huomioon tämä sähköposti. Jos se olisi sinä, noudata alla olevaa painiketta.",fi_FI
mail.trans.customer_restore_password.title,Uusi salasana SPRYKER SHOP -tilillesi,fi_FI
mail.trans.footer.contact_email_address,info@spryhker.com,fi_FI
mail.trans.footer.for_more_information,Lisätietoja peruuttamisoikeudesta ja ehdoista ja ehtoista napsauttamalla yläosassa olevaa myyjän nimeä. Onko sinulla muita kysymyksiä? Sitten olet varmasti löytänyt oikeat vastaukset palvelualueellamme.,fi_FI
mail.trans.footer.if_you_have_further_questions,"Jos sinulla on kysyttävää, ota yhteyttä asiakaspalveluun",fi_FI
mail.trans.footer.shop_address,Julie-Wolfthorn-Strasse 1,fi_FI
mail.trans.footer.shop_city,Berliini,fi_FI
mail.trans.footer.shop_name,SPRYKER SYSTEMS GMBH,fi_FI
mail.trans.footer.shop_phone,+49 (0) 30 208 498 350,fi_FI
mail.trans.footer.shopping_experience,Odotamme seuraavaa vierailustasi!,fi_FI
mail.trans.footer.shop_zip_code,10115,fi_FI
mail.trans.footer.your_team,Oma myworld.com joukkue,fi_FI
mail.trans.gift_card_delivery.subtitle,Lahjakorttikoodi on,fi_FI
mail.trans.gift_card_delivery.title,"Hyvä asiakas, kiitos, että ostat lahjakortin myymälässämme.",fi_FI
mail.trans.gift_card_usage.subtitle,Lahjakorttikoodi on,fi_FI
mail.trans.gift_card_usage.title,Olet juuri käyttänyt lahjakorttia!,fi_FI
mail.trans.header.shop_name,Spreker Shop,fi_FI
mail.trans.newsletter_subscribed.subtitle,Teemme parhaamme toimittamaan tärkeimmät ja jännittävät uutiset ja päivitykset.,fi_FI
mail.trans.newsletter_subscribed.title,"Olemme innoissaan, että olet allekirjoittanut uutiskirjeemme.",fi_FI
mail.trans.newsletter_unsubscribed.subtitle,Sähköpostiosoitteesi on peruutettu SPRYKER Shop Uutiskirjeestä. Voit aina hallita tilaustasi asiakasprofiilissasi.,fi_FI
mail.trans.newsletter_unsubscribed.title,Olen pahoillani kun lähdet...,fi_FI
mail.trans.order.billing_address,postitusosoite,fi_FI
mail.trans.order_confirmation.subtitle,"Heti kun paketti on matkalla, saat erillisen toimitusvahvistuksen meiltä sähköpostitse. Osittaisten toimitusten tapauksessa saat jokaisen toimituksen erillisen ilmoituksen. Jos haluat nähdä tilauksesi, käy Myworld.comin Omat tilaukset -osiossa MyWorld.com.",fi_FI
mail.trans.order_confirmation.title,Kiitos tilauksestasi!,fi_FI
mail.trans.order.delivery_address,Toimitusosoite,fi_FI
mail.trans.order.delivery_address.company_data,Yrityksen tiedot:,fi_FI
mail.trans.order.delivery_method,Toimitustapa,fi_FI
mail.trans.order.discounts_total,Alennus,fi_FI
mail.trans.order.grand_total,Yhteensä tilaus sis. arvonlisävero,fi_FI
mail.trans.order_in_processing.title,Uusi järjestys juuri sijoitettu,fi_FI
mail.trans.order.order_date,Tilauspäivämäärä,fi_FI
mail.trans.order.order_details,Tilauksen tiedot,fi_FI
mail.trans.order.order_reference,Tilausnumero,fi_FI
mail.trans.order.payment_method,Maksutapa,fi_FI
mail.trans.order.quantity,Määrä,fi_FI
mail.trans.order.requested_delivery_date,Pyydetty toimituspäivä,fi_FI
mail.trans.order.shipment_costs_total,Toimitus sis. arvonlisävero,fi_FI
mail.trans.order.shipment_for_number.part1,Lähetys,fi_FI
mail.trans.order.shipment_for_number.part2,of,fi_FI
mail.trans.order_shipped.title,Tilauksesi on matkalla!,fi_FI
mail.trans.order.stock_name,Myynyt:,fi_FI
mail.trans.order.subtotal,Subtotal sis. arvonlisävero,fi_FI
mail.trans.order.taxes,Verot,fi_FI
mail.trans.order.tracking_code,Toimitus,fi_FI
mail.trans.restore_password.change_password,Vaihda salasana,fi_FI
mail.trans.restore_password.subtitle,"Joku on pyytänyt uutta salasanaa SPRYKER Back Office -tilillesi. Jos se ei ole sinua, ota tämä sähköpostiisi sivuuttanut. Jos se oli sinä, noudata painikkeen ohjeita",fi_FI
mail.trans.restore_password.title,Uusi salasana SPRYKER Back Office -tilillesi,fi_FI
mail.trans.shipping_confirmation.subtitle,"Haluamme kertoa teille, että tilauksesi tai tilauksesi osat on lähetetty. Osittaisten toimitusten tapauksessa saat jokaisen toimituksen erillisen ilmoituksen. Heti kun myyjä on tehnyt laskun saatavilla, löydät sen asiakastilisi alla ""Omat tilaukset"".",fi_FI
mail.trans.shipping_confirmation.title,Tilauksesi on matkalla sinulle,fi_FI
measurement_units.item.name,Kohde,fi_FI
measurement_units.new-price,Uusi hinta,fi_FI
measurement_units.recommendation.between-units-info,Valittu määrä on 2 perusyksikköä,fi_FI
measurement_units.recommendation.max-violation,Tuotteen enimmäismäärät eivät täyty,fi_FI
measurement_units.recommendation.min-violation,Tuotteiden vähimmäisvaatimukset eivät täyty,fi_FI
measurement_units.recommendation.suggestion,Haluatko lisätä,fi_FI
measurement_units.standard.area.acre.name,Hehtaarin,fi_FI
measurement_units.standard.area.ares.name,Ovat,fi_FI
measurement_units.standard.area.hect.name,Hehtaari,fi_FI
measurement_units.standard.area.scmt.name,Neliökerros,fi_FI
measurement_units.standard.area.smet.name,Neliömetri,fi_FI
measurement_units.standard.area.smil.name,Neliömimetri,fi_FI
measurement_units.standard.area.sqfo.name,Neliöjalka,fi_FI
measurement_units.standard.area.sqin.name,Neliöpuu,fi_FI
measurement_units.standard.area.sqki.name,Neliökilometri,fi_FI
measurement_units.standard.area.sqmi.name,Neliömaili,fi_FI
measurement_units.standard.area.sqya.name,Neliöpiha,fi_FI
measurement_units.standard.barl.name,Tynnyri,fi_FI
measurement_units.standard.bcuf.name,Miljardia kuutiometriä,fi_FI
measurement_units.standard.bdft.name,Levyt jalat,fi_FI
measurement_units.standard.busl.name,Vakka,fi_FI
measurement_units.standard.cbme.name,Kuutiometri,fi_FI
measurement_units.standard.celi.name,Centilitre,fi_FI
measurement_units.standard.dgeu.name,Diesel gallon ekvivalentti,fi_FI
measurement_units.standard.gbga.name,GB gallona,fi_FI
measurement_units.standard.gbpi.name,GB Pint,fi_FI
measurement_units.standard.gbqa.name,GB Quart,fi_FI
measurement_units.standard.ggeu.name,Bensiini gallon ekvivalentti,fi_FI
measurement_units.standard.length.cmet.name,Senttimetri,fi_FI
measurement_units.standard.length.foot.name,Jalka,fi_FI
measurement_units.standard.length.inch.name,Tuumaa,fi_FI
measurement_units.standard.length.kmet.name,Kilometri,fi_FI
measurement_units.standard.length.metr.name,Mittari,fi_FI
measurement_units.standard.length.mile.name,Maili,fi_FI
measurement_units.standard.length.mmet.name,Millimetri,fi_FI
measurement_units.standard.length.yard.name,Piha,fi_FI
measurement_units.standard.litr.name,Litra,fi_FI
measurement_units.standard.miba.name,Miljoona Barrel,fi_FI
measurement_units.standard.mili.name,Milli litra,fi_FI
measurement_units.standard.usga.name,US gallona,fi_FI
measurement_units.standard.uspi.name,US Pint,fi_FI
measurement_units.standard.usqa.name,US Quart,fi_FI
measurement_units.standard.weight.gbou.name,GB unssia,fi_FI
measurement_units.standard.weight.gbtn.name,GB ton,fi_FI
measurement_units.standard.weight.gram.name,Gramma,fi_FI
measurement_units.standard.weight.huwg.name,Sentneri,fi_FI
measurement_units.standard.weight.kilo.name,Kilo,fi_FI
measurement_units.standard.weight.oztr.name,Troy unssi,fi_FI
measurement_units.standard.weight.pund.name,Punta,fi_FI
measurement_units.standard.weight.tone.name,Tonni,fi_FI
measurement_units.standard.weight.ucwt.name,Yhdysvaltain satapaino,fi_FI
measurement_units.standard.weight.usou.name,Yhdysvaltain unssia,fi_FI
measurement_units.standard.weight.ustn.name,US tonni,fi_FI
message.submit_link,Ok!,fi_FI
multi_cart.cart.set_default.success,Ostoskori '%quote%' on onnistuneesti asetettu Active Cart.,fi_FI
multi_cart.form.create_cart,Lisää uusi korkki,fi_FI
multi_cart.form.edit_cart,Vaihtaa nimeä,fi_FI
multi_cart.form.edit_cart_information,Muokkaa ostoskoria tietoja,fi_FI
multi_cart.form.quote.name,Ostoskori nimi,fi_FI
multi_cart_page.cart_clear.success,Ostoskori selvitettiin onnistuneesti,fi_FI
multi_cart_page.cart_delete_confirmation.breadcrumbs.shopping_carts,Ostoskärryt,fi_FI
multi_cart_page.cart_delete_confirmation.cancel,Peruuttaa,fi_FI
multi_cart_page.cart_delete_confirmation.delete,Poistaa,fi_FI
multi_cart_page.cart_delete_confirmation.from_all_of_them,Se poistetaan kaikista niistä,fi_FI
multi_cart_page.cart_delete_confirmation.shared_with,Se jaetaan seuraavien käyttäjien kanssa,fi_FI
multi_cart_page.cart_delete_confirmation.trying_to_delete,Yrität poistaa ostoskorin,fi_FI
multi_cart_page.cart_delete_confirmation.warning,Varoitus,fi_FI
multi_cart_widget.cart.action.change_name,Vaihtaa nimeä,fi_FI
multi_cart_widget.cart.action.clear,Kirkas,fi_FI
multi_cart_widget.cart.action.delete,Poista kori,fi_FI
multi_cart_widget.cart.action.duplicate,Kaksoiskappale,fi_FI
multi_cart_widget.cart.actions,Toiminnot,fi_FI
multi_cart_widget.cart.action.set_default,Aseta aktiivinen,fi_FI
multi_cart_widget.cart.action.view,Tarkemmat tiedot,fi_FI
multi_cart_widget.cart.add,Luo uusi korkki,fi_FI
multi_cart_widget.cart.cart,Kori,fi_FI
multi_cart_widget.cart.cart_name,Ostoskori nimi,fi_FI
multi_cart_widget.cart.carts,Kärryt,fi_FI
multi_cart_widget.cart.created.success,"Ostoskori '%quotaname% ""luotiin onnistuneesti",fi_FI
multi_cart_widget.cart.default,Aktiivinen,fi_FI
multi_cart_widget.cart.item,Kohde,fi_FI
multi_cart_widget.cart.items,Tuotteet,fi_FI
multi_cart_widget.cart.list,Ostoskorin luettelo,fi_FI
multi_cart_widget.cart.remove.confirm,"Oletko varma, että haluat poistaa tämän ostoskorin?",fi_FI
multi_cart_widget.cart.status,Tila,fi_FI
multi_cart_widget.cart.sub_total,Sub yhteensä,fi_FI
multi_cart_widget.cart.updated.success,Ostoskori päivitetty onnistuneesti,fi_FI
multi_cart_widget.cart.view_all,Näytä kaikki kärryt,fi_FI
navigation.menu.categories,Luokat,fi_FI
navigation.menu.have-a-look,Se kannattaa katsoa,fi_FI
newsletter.form.subscribe,Tilata,fi_FI
newsletter.subscribe,Sähköposti,fi_FI
newsletter.subscription.already_subscribed,Olet jo merkitty uutiskirjeeseen,fi_FI
newsletter.subscription.email_format_invalid,Virheellinen sähköpostiosoite,fi_FI
newsletter.subscription.success,Olet onnistuneesti merkitty uutiskirjeeseen,fi_FI
newsletter.unsubscription.success,Olet onnistuneesti peruutettu uutiskirjeestä,fi_FI
oms.state.authorization-pending-next-try,Meneillään,fi_FI
oms.state.cancellation-pending,Peruutus,fi_FI
oms.state.cancellation-pending-next-try,Peruutus,fi_FI
oms.state.cancelled,Peruutettu,fi_FI
oms.state.capture-failed-clarification,Meneillään,fi_FI
oms.state.capture pending,Meneillään,fi_FI
oms.state.capture-pending,-,fi_FI
oms.state.capture-pending-next-try,Meneillään,fi_FI
oms.state.closed,Suljettu,fi_FI
oms.state.invalid,Peruutettu,fi_FI
oms.state.invoice-with-tracking-number-sent,Toimitettu,fi_FI
oms.state.new,Uusi,fi_FI
oms.state.order-confirmation-email-sent,Meneillään,fi_FI
oms.state.order-in-processing-email-sent,Meneillään,fi_FI
oms.state.ready-for-refund,Maksun palautus,fi_FI
oms.state.ready-for-turnover-cancellation,Maksun palautus,fi_FI
oms.state.ready-for-turnover-creation,Toimitettu,fi_FI
oms.state.refund-failed-clarification,Maksun palautus,fi_FI
oms.state.refund-pending,Maksun palautus,fi_FI
oms.state.refund-pending-next-try,Maksun palautus,fi_FI
oms.state.turnover-cancellation-failed,Maksun palautus,fi_FI
oms.state.turnover-created,Toimitettu,fi_FI
oms.state.turnover-creation-failed,Toimitettu,fi_FI
oms.state.waiting-for-tracking-number,Meneillään,fi_FI
oms.state.invoice-generated,Lasku syntyy,fi_FI
order_cancel_widget.cancel_order,Peruuta tilaus,fi_FI
order_cancel_widget.order.cancelled,Tilaus peruutettiin onnistuneesti.,fi_FI
order_invoice.invoice_template.company.address,Grazbachgasse 87-93 <br> A-8010 Graz <br> UID: ATU67661657 <br> Handelsregister: FN389134G,fi_FI
order_invoice.invoice_template.company.group,Unternehmensgruppe Spreker Systems GmbH,fi_FI
order_invoice.invoice_template.company.name,MWS Myworld Solutions AG,fi_FI
order_invoice.invoice_template.introduction,Veloitamme sinut seuraavista tavaroista:,fi_FI
order_invoice.invoice_template.merchant.address,Julie-Wolfthorn-Straße 1 + 10115 Berliini,fi_FI
order_invoice.invoice_template.merchant.name,Spreker Systems GmbH Berliini,fi_FI
order_invoice.invoice_template.reference,Lasku NR.,fi_FI
order_invoice.invoice_template.table.bottom_text,"Toimitamme ja toimimme yksinomaan yleisten ehtojen mukaisesti, joiden kanssa olet tuttu.",fi_FI
order_invoice.invoice_template.table.cashback_customer_number,Cashback Asiakasnumero:,fi_FI
order_invoice.invoice_template.table.discount,Alennus,fi_FI
order_invoice.invoice_template.table.grandtotal,loppusumma,fi_FI
order_invoice.invoice_template.table.grant_total,Suuri yhteensä:,fi_FI
order_invoice.invoice_template.table.gross_price,Bruttohinta,fi_FI
order_invoice.invoice_template.table.invoice_date,Laskun sukupolven päivämäärä:,fi_FI
order_invoice.invoice_template.table.name,Artikkelin nimi,fi_FI
order_invoice.invoice_template.table.net_price,Nettohinta,fi_FI
order_invoice.invoice_template.table.number,Pos.,fi_FI
order_invoice.invoice_template.table.order_date,Tilauspäivämäärä:,fi_FI
order_invoice.invoice_template.table.order_reference,Tilausnumero:,fi_FI
order_invoice.invoice_template.table.payment_reference,Maksuviite,fi_FI
order_invoice.invoice_template.table.price,Hinta,fi_FI
order_invoice.invoice_template.table.quantity,Tuote QTY,fi_FI
order_invoice.invoice_template.table.subtotal,Välisumma,fi_FI
order_invoice.invoice_template.table.tax,Veroaste,fi_FI
order_invoice.invoice_template.table.tax.included,Tämä sisältää %tax_rate%% ALV-verkko,fi_FI
order_invoice.invoice_template.table.tax.name,arvonlisävero,fi_FI
order_invoice.invoice_template.table.uid,UID:,fi_FI
packaging_unit_type.box.name,Laatikko,fi_FI
packaging_unit_type.giftbox.name,Lahjapaketti,fi_FI
packaging_unit_type.item.name,Kohde,fi_FI
packaging_unit_type.pack_100.name,Pakkaus 100,fi_FI
packaging_unit_type.pack_20.name,Pack 20,fi_FI
packaging_unit_type.pack_500.name,Pack 500,fi_FI
packaging_unit_type.pack_mixed.name,Sekalaiset ruuvit laatikot,fi_FI
packaging_unit_type.palette.name,Paletti,fi_FI
packaging_unit_type.ring_500.name,Rengas (500m),fi_FI
packaging_unit_type.valentines_special.name,Ystävänpäivä,fi_FI
page.checkout.address.address-example,Esimerkki: </br> Wayne Manor 1 </BR> 10292 Gotham City </br> z.h. Alfred Pennyworth,fi_FI
page.checkout.address.address_select.label,Valitse toimitusosoite,fi_FI
page.checkout.address.address_select.placeholder,Valitse osoite,fi_FI
page.checkout.address.billing-address,postitusosoite,fi_FI
page.checkout.address.billing.address_select,Valitse laskutusosoite,fi_FI
page.checkout.address.billing-isnt-shipping-address,Eri toimitusosoite,fi_FI
page.checkout.address.billing-same-as-shipping,Laskutus sama kuin toimitus,fi_FI
page.checkout.address.delivery.address_select,Valitse toimitusosoite,fi_FI
page.checkout.address.different_billing_address,Käytä eri laskutusosoitetta,fi_FI
page.checkout.address.different_delivery_address,Käytä eri toimitusosoitetta,fi_FI
page.checkout.address.edit,Muokkaa osoitetietoja,fi_FI
page.checkout.address.heading,1. Osoitetiedot,fi_FI
page.checkout.address.manage_your_addresses,Hallitse osoitteitasi,fi_FI
page.checkout.address.multi_shipment.title,Määritä jokainen tuote omaan toimitusosoitteeseensa,fi_FI
page.checkout.address.name,Nimi,fi_FI
page.checkout.address.next-step,Jatka Shippment-menetelmää,fi_FI
page.checkout.address.option_group.company_business_unit,Liiketoiminnan osoitteet,fi_FI
page.checkout.address.option_group.customer,Asiakkaan osoitteet,fi_FI
page.checkout.address.shipping-address,Toimitusosoite,fi_FI
page.checkout.address.use_selected_address,Käytä valittua osoitetta,fi_FI
page.checkout.client.existing,Olemassaoleva asiakas,fi_FI
page.checkout.client.new,Uusi asiakas,fi_FI
page.checkout.create_account,Luo asiakastili,fi_FI
page.checkout.errors,Tarkista merkintäsi.,fi_FI
page.checkout.finalize.buy-now,Osta nyt,fi_FI
page.checkout.finalize.enter-voucher,Syötä alennuskoodi,fi_FI
page.checkout.finalize.heading,4. Tarkista ja viimeistele tilaus,fi_FI
page.checkout.finalize.tos,"Klikkaamalla painiketta """" Osta nyt """" Vahvistan GTC: t.",fi_FI
page.checkout.payment.cc_text,"Luottokorttitietoja ei tallenneta tai käsitellä myworld. Myworld käyttää ADYEN N.V., Simon Camggelstraat 6-50, 1011 DJ Amsterdam, Alankomaat, käsittelemään luottokorttimaksuja. Myworld on tilannut Myworld International Limited, 3. kerros, 40 Bank Street, London E14 5NR, Yhdistynyt kuningaskunta, kun maksuprosessin operatiivinen käsittely.",fi_FI
page.checkout.payment.edit,Muokkaa maksutapaa,fi_FI
page.checkout.payment.heading,3. Maksutapa,fi_FI
page.checkout.payment.next-step,Jatka järjestyksen viimeistelyä,fi_FI
page.checkout.shipment.edit,Muokkaa lähetysmenetelmää,fi_FI
page.checkout.shipment.heading,2. Toimitusmenetelmä,fi_FI
page.checkout.shipment.item.price,Hinta,fi_FI
page.checkout.shipment.item.quantity,Määrä,fi_FI
page.checkout.shipment.next-step,Jatka maksutapaa,fi_FI
page.checkout.shipment.requested_delivery_date.label,Pyydetty toimituspäivä,fi_FI
page.checkout.shipment.requested_delivery_date.placeholder,"Jätä se tyhjäksi, jos haluat sen ASAP",fi_FI
page.checkout.shipment.requested_delivery_date.title,Milloin haluat toimittaa?,fi_FI
page.checkout.shipment.shipment_group_heading,Lähetys %current% %total%,fi_FI
page.checkout.shipment.shipping_address.title,Toimitusosoite,fi_FI
page.checkout.shipment.shipping_method_heading,toimitustapa,fi_FI
page.checkout.shipping.day,päivä,fi_FI
page.checkout.shipping.days,päivät,fi_FI
page.checkout.shipping.delivery_time,Toimitusaika:,fi_FI
page.checkout.shipping.price,Hinta:,fi_FI
page.checkout.summary.accept_terms_and_conditions,Hyväksyn käyttöehdot,fi_FI
page.checkout.summary.billing,Laskutusosoite,fi_FI
page.checkout.summary.card_expires,Päättymispäivä,fi_FI
page.checkout.summary.card_number,Kortin numero,fi_FI
page.checkout.summary.card_type,Korttityyppi,fi_FI
page.checkout.summary.complete_checkout,Täydellinen kassalle,fi_FI
page.checkout.summary.date_of_birth,Syntymäaika,fi_FI
page.checkout.summary.name_on_card,Nimi Kortissa,fi_FI
page.checkout.summary.products,Tuotteet,fi_FI
page.checkout.summary.shipping,Toimitusosoite,fi_FI
page.checkout.summary.sms_code,SMS-koodi,fi_FI
page.checkout.terms,Hyväksyn yleiset ehdot.,fi_FI
page.detail.add-to-cart,Lisää ostoskoriin,fi_FI
page.detail.add-to-shopping-list,Lisää ostoslistalle,fi_FI
page.detail.add-to-wishlist,Lisää toivelistaan,fi_FI
page.detail.affiliate-product-action,Mennä kauppaan,fi_FI
page.detail.dimensions,Mitat,fi_FI
page.detail.volume_price.price,Hinta,fi_FI
page.detail.volume_price.quantity,Määrä,fi_FI
page.imprint.title,Jälki,fi_FI
page.imprint.url,/ fi / jälki,fi_FI
page.privacy.title,Tietosuoja,fi_FI
page.privacy.url,/ en / yksityisyys,fi_FI
page.product.by,mennessä,fi_FI
page.product.condition,Kunto,fi_FI
page.product.details,Yksityiskohdat,fi_FI
page.product.details.slider_image,Tuotekuva,fi_FI
page.product.details.slider_thumbnail,Tuotekuva,fi_FI
page.product.seller,Myyjä,fi_FI
page.product.shipping-fee-from,Plus lähetys alkaen,fi_FI
page.product.similar-products,saatat myös pitää,fi_FI
page.product.status,Uusi,fi_FI
page.product.upsell-products,Samankaltaiset tuotteet,fi_FI
page.terms.title,GTC,fi_FI
page.terms.url,/ EN / GTC,fi_FI
pagination.next,Seuraava,fi_FI
pagination.previous,Edellinen,fi_FI
password.confirm,Vahvista passwort,fi_FI
payment.creditcard,Luottokortti,fi_FI
payment.dummy-payment.credit-card,Maksa seuraavalla luottokortilla:,fi_FI
payment.invoice,Lasku,fi_FI
payment.paypal,Paypal,fi_FI
payment.prepay,Esimaksu,fi_FI
payment.step.api_request.error,"Anteeksi, jotain meni pieleen maksun kanssa. Yritä uudelleen myöhemmin!",fi_FI
pdp.include.vat,sis. arvonlisävero,fi_FI
pdp.include.tax,sis. Verottaa,fi_FI
cart.include.vat,sis. arvonlisävero,fi_FI
pdp.price.from,peräkkäin,fi_FI
persistent_cart.error.quote.not_available,Ostoskori ei ole olemassa,fi_FI
persistent_cart.quote.remove.can_not_remove_last_cart,Asiakkaalla pitäisi olla vähintään yksi ostoskori,fi_FI
persistent_cart.quote.remove.success,Ostoskori poistettu onnistuneesti,fi_FI
personal.address.heading,Henkilökohtaiset tiedot,fi_FI
place_order.pre_check.product_discontinued,"Tuote '%name%' on lopetettu, valitse vaihtoehtoinen yksi",fi_FI
price-cart-connector.info.concrete-product-without-price.removed,Kohde %sku% ilman hintaa poistettiin ostoskoristasi.,fi_FI
price.mode.gross_mode,Bruttohinnat,fi_FI
price.mode.net_mode,Nettohinnat,fi_FI
price.mode.switch.error,"Ei voi vaihtaa hintatilaa, kun ostoskorissa on kohteita.",fi_FI
product.access.denied,Valitettavasti tämä tuote ei ole käytettävissä.,fi_FI
product_alternative_widget.add_to_shopping_list,Lisää ostoslistalle,fi_FI
product_alternative_widget.add_to_wishlist,Lisää toivelistaan,fi_FI
product_alternative_widget.alternative_for,Vaihtoehtoinen nimi,fi_FI
product_alternative_widget.not_applicable,N / a,fi_FI
product_alternative_widget.product_alternative,Vaihtoehtoiset tuotteet,fi_FI
product_alternative_widget.product_status.discontinued,Keskeytetty,fi_FI
product_alternative_widget.show_all,Näytä kaikki,fi_FI
product.multiple.affiliates,Useampi kuin yksi tarjous,fi_FI
product.attribute.battery,Akku,fi_FI
product.attribute.benefit_store,Hyötykauppa,fi_FI
product.attribute.camera,Kamera,fi_FI
product.attribute.cashback_amount,Vaihtorahat,fi_FI
